"Title","Website","Address"
"Nove Zero Nove","https://www.cifras.com.br/nove-zero-nove","https://www.e-chords.com/t/f1.gif"
"Owl John","https://www.cifras.com.br/owl-john","https://www.e-chords.com/t/f68.gif"
"Dina Carrol","https://www.cifras.com.br/dina-carrol","https://www.e-chords.com/t/f10.gif"
"Dinah Shorer","https://www.cifras.com.br/dinah-shorer","https://www.e-chords.com/t/f68.gif"
"Dinamicos Jrs","https://www.cifras.com.br/dinamicos-jrs","https://www.e-chords.com/t/f68.gif"
"União R3","https://www.cifras.com.br/uniao-r3","https://www.e-chords.com/t/f1.gif"
"Kleiton Trindade","https://www.cifras.com.br/kleiton-trindade","https://www.e-chords.com/t/f1.gif"
"Periphery","https://www.cifras.com.br/periphery","https://www.e-chords.com/t/f10.gif"
"Angela Irene","https://www.cifras.com.br/angela-irene","https://www.e-chords.com/t/f68.gif"
"Angeles Azules","https://www.cifras.com.br/angeles-azules","https://www.e-chords.com/t/f6.gif"
"Freddy Quinn","https://www.cifras.com.br/freddy-quinn","https://www.e-chords.com/t/f68.gif"
"Cowboy Mouth","https://www.cifras.com.br/cowboy-mouth","https://www.e-chords.com/t/f68.gif"
"Cradle of Filth","https://www.cifras.com.br/cradle-of-filth","https://www.e-chords.com/t/f2.gif"
"Whats Eating Gilbert","https://www.cifras.com.br/whats-eating-gilbert","https://www.e-chords.com/t/f68.gif"
"Craig Smith","https://www.cifras.com.br/craig-smith","https://www.e-chords.com/t/f10.gif"
"Cramps","https://www.cifras.com.br/cramps","https://www.e-chords.com/t/f68.gif"
"Crash and The Boys","https://www.cifras.com.br/crash-and-the-boys","https://www.e-chords.com/t/f68.gif"
"Notra Ney","https://www.cifras.com.br/notra-ney","https://www.e-chords.com/t/f68.gif"
"Notre Dame De Paris","https://www.cifras.com.br/notre-dame-de-paris","https://www.e-chords.com/t/f68.gif"
"Outsiders Joy","https://www.cifras.com.br/outsiders-joy","https://www.e-chords.com/t/f68.gif"
"Over the Ocean","https://www.cifras.com.br/over-the-ocean","https://www.e-chords.com/t/f68.gif"
"Owen Family","https://www.cifras.com.br/owen-family","https://www.e-chords.com/t/f10.gif"
"Kleber Maia","https://www.cifras.com.br/kleber-maia","https://www.e-chords.com/t/f1.gif"
"Kleiton e Kledir","https://www.cifras.com.br/kleiton-e-kledir","https://www.e-chords.com/t/f1.gif"
"Kleiton Kosta","https://www.cifras.com.br/kleiton-kosta","https://www.e-chords.com/t/f1.gif"
"Kleo Dibah e Rafael","https://www.cifras.com.br/kleo-dibah-e-rafael","https://www.e-chords.com/t/f1.gif"
"Angel Ravelo","https://www.cifras.com.br/angel-ravelo","https://www.e-chords.com/t/f3.gif"
"Angel Xan","https://www.cifras.com.br/angel-xan","https://www.e-chords.com/t/f6.gif"
"Course Of Nature","https://www.cifras.com.br/course-of-nature","https://www.e-chords.com/t/f68.gif"
"Courtney Parker","https://www.cifras.com.br/courtney-parker","https://www.e-chords.com/t/f68.gif"
"CPM 22","https://www.cifras.com.br/cpm-22","https://www.e-chords.com/t/f1.gif"
"Craig David","https://www.cifras.com.br/craig-david","https://www.e-chords.com/t/f2.gif"
"LMFAO","https://www.cifras.com.br/lmfao","https://www.e-chords.com/t/f10.gif"
"Crash Boom Bang","https://www.cifras.com.br/crash-boom-bang","https://www.e-chords.com/t/f68.gif"
"Lô Borges","https://www.cifras.com.br/lo-borges","https://www.e-chords.com/t/f1.gif"
"Nova Era do Pagode","https://www.cifras.com.br/nova-era-do-pagode","https://www.e-chords.com/t/f1.gif"
"Nove Milhas","https://www.cifras.com.br/nove-milhas","https://www.e-chords.com/t/f1.gif"
"Ov7","https://www.cifras.com.br/ov7","https://www.e-chords.com/t/f3.gif"
"Ovelha","https://www.cifras.com.br/ovelha","https://www.e-chords.com/t/f1.gif"
"Over The Rhine","https://www.cifras.com.br/over-the-rhine","https://www.e-chords.com/t/f68.gif"
"Overkill","https://www.cifras.com.br/overkill","https://www.e-chords.com/t/f10.gif"
"Klepht","https://www.cifras.com.br/klepht","https://www.e-chords.com/t/f3.gif"
"Permanent Me","https://www.cifras.com.br/permanent-me","https://www.e-chords.com/t/f68.gif"
"Angela Bofill","https://www.cifras.com.br/angela-bofill","https://www.e-chords.com/t/f10.gif"
"Angela Little","https://www.cifras.com.br/angela-little","https://www.e-chords.com/t/f68.gif"
"Angela Tullida","https://www.cifras.com.br/angela-tullida","https://www.e-chords.com/t/f27.gif"
"Angelic Upstarts","https://www.cifras.com.br/angelic-upstarts","https://www.e-chords.com/t/f68.gif"
"Angélica","https://www.cifras.com.br/angelica","https://www.e-chords.com/t/f1.gif"
"Frédéric Mésnier","https://www.cifras.com.br/frederic-mesnier","https://www.e-chords.com/t/f68.gif"
"Angélica Azevedo","https://www.cifras.com.br/angelica-azevedo","https://www.e-chords.com/t/f1.gif"
"Angélica Vale","https://www.cifras.com.br/angelica-vale","https://www.e-chords.com/t/f6.gif"
"Fredy Vieira","https://www.cifras.com.br/fredy-vieira","https://www.e-chords.com/t/f1.gif"
"Wheeler Walker Jr.","https://www.cifras.com.br/wheeler-walker-jr","https://www.e-chords.com/t/f68.gif"
"Rick Cua","https://www.cifras.com.br/rick-cua","https://www.e-chords.com/t/f10.gif"
"Noutrocéu","https://www.cifras.com.br/noutroceu","https://www.e-chords.com/t/f68.gif"
"Nova Voz","https://www.cifras.com.br/nova-voz","https://www.e-chords.com/t/f1.gif"
"Novelty","https://www.cifras.com.br/novelty","https://www.e-chords.com/t/f10.gif"
"Novinho da Paraíba","https://www.cifras.com.br/novinho-da-paraiba","https://www.e-chords.com/t/f1.gif"
"Outlline","https://www.cifras.com.br/outlline","https://www.e-chords.com/t/f1.gif"
"Owl City","https://www.cifras.com.br/owl-city","https://www.e-chords.com/t/f25.gif"
"Oxelfer","https://www.cifras.com.br/oxelfer","https://www.e-chords.com/t/f1.gif"
"Dimmu Borgir","https://www.cifras.com.br/dimmu-borgir","https://www.e-chords.com/t/f20.gif"
"klébson kollins","https://www.cifras.com.br/klebson-kollins","https://www.e-chords.com/t/f1.gif"
"Klein Orkest","https://www.cifras.com.br/klein-orkest","https://www.e-chords.com/t/f68.gif"
"Angela Gonçalves","https://www.cifras.com.br/angela-goncalves","https://www.e-chords.com/t/f1.gif"
"Cowboy e Cuiabá","https://www.cifras.com.br/cowboy-e-cuiaba","https://www.e-chords.com/t/f1.gif"
"Wham","https://www.cifras.com.br/wham","https://www.e-chords.com/t/f2.gif"
"Craig Terndrup","https://www.cifras.com.br/craig-terndrup","https://www.e-chords.com/t/f10.gif"
"Crashdog","https://www.cifras.com.br/crashdog","https://www.e-chords.com/t/f10.gif"
"Rick Asis","https://www.cifras.com.br/rick-asis","https://www.e-chords.com/t/f1.gif"
"Novo Dia","https://www.cifras.com.br/novo-dia","https://www.e-chords.com/t/f1.gif"
"Overflow","https://www.cifras.com.br/overflow","https://www.e-chords.com/t/f10.gif"
"Owe Thornqvist","https://www.cifras.com.br/owe-thornqvist","https://www.e-chords.com/t/f68.gif"
"Dina Santos","https://www.cifras.com.br/dina-santos","https://www.e-chords.com/t/f1.gif"
"Dinah washigton","https://www.cifras.com.br/dinah-washigton","https://www.e-chords.com/t/f68.gif"
"Kleo Dibah & Rafael","https://www.cifras.com.br/kleo-dibah-rafael","https://www.e-chords.com/t/f1.gif"
"Angel Petisme","https://www.cifras.com.br/angel-petisme","https://www.e-chords.com/t/f68.gif"
"Courage Brothers","https://www.cifras.com.br/courage-brothers","https://www.e-chords.com/t/f68.gif"
"Courtney Fortune","https://www.cifras.com.br/courtney-fortune","https://www.e-chords.com/t/f68.gif"
"Freddy King","https://www.cifras.com.br/freddy-king","https://www.e-chords.com/t/f10.gif"
"Covet","https://www.cifras.com.br/covet","https://www.e-chords.com/t/f68.gif"
"Covi Quintana","https://www.cifras.com.br/covi-quintana","https://www.e-chords.com/t/f1.gif"
"Cozz","https://www.cifras.com.br/cozz","https://www.e-chords.com/t/f68.gif"
"Craig Cardiff","https://www.cifras.com.br/craig-cardiff","https://www.e-chords.com/t/f68.gif"
"Nova","https://www.cifras.com.br/nova","https://www.e-chords.com/t/f1.gif"
"Nova Cultura","https://www.cifras.com.br/nova-cultura","https://www.e-chords.com/t/f1.gif"
"Nova Pátria Hip Hop","https://www.cifras.com.br/nova-patria-hip-hop","https://www.e-chords.com/t/f1.gif"
"Novastar","https://www.cifras.com.br/novastar","https://www.e-chords.com/t/f68.gif"
"Novedades Carminha","https://www.cifras.com.br/novedades-carminha","https://www.e-chords.com/t/f68.gif"
"Oxente Musical","https://www.cifras.com.br/oxente-musical","https://www.e-chords.com/t/f1.gif"
"Kleber Soares","https://www.cifras.com.br/kleber-soares","https://www.e-chords.com/t/f1.gif"
"Covenant Worship","https://www.cifras.com.br/covenant-worship","https://www.e-chords.com/t/f68.gif"
"Angelfish","https://www.cifras.com.br/angelfish","https://www.e-chords.com/t/f68.gif"
"Cowboys Espirituais","https://www.cifras.com.br/cowboys-espirituais","https://www.e-chords.com/t/f1.gif"
"Fredl Fesl","https://www.cifras.com.br/fredl-fesl","https://www.e-chords.com/t/f68.gif"
"Whale","https://www.cifras.com.br/whale","https://www.e-chords.com/t/f68.gif"
"Crackout","https://www.cifras.com.br/crackout","https://www.e-chords.com/t/f68.gif"
"Craig Owens","https://www.cifras.com.br/craig-owens","https://www.e-chords.com/t/f10.gif"
"Notwist","https://www.cifras.com.br/notwist","https://www.e-chords.com/t/f68.gif"
"Noughts and Exes","https://www.cifras.com.br/noughts-and-exes","https://www.e-chords.com/t/f68.gif"
"Outras Palavras","https://www.cifras.com.br/outras-palavras","https://www.e-chords.com/t/f1.gif"
"Overdream","https://www.cifras.com.br/overdream","https://www.e-chords.com/t/f10.gif"
"Ovnis","https://www.cifras.com.br/ovnis","https://www.e-chords.com/t/f1.gif"
"Oyefish","https://www.cifras.com.br/oyefish","https://www.e-chords.com/t/f68.gif"
"Dina Washington","https://www.cifras.com.br/dina-washington","https://www.e-chords.com/t/f68.gif"
"Dinah Shore","https://www.cifras.com.br/dinah-shore","https://www.e-chords.com/t/f68.gif"
"Dinah Washington","https://www.cifras.com.br/dinah-washington","https://www.e-chords.com/t/f10.gif"
"Angela Beatriz","https://www.cifras.com.br/angela-beatriz","https://www.e-chords.com/t/f1.gif"
"Freddie Stroma","https://www.cifras.com.br/freddie-stroma","https://www.e-chords.com/t/f2.gif"
"Fredy Miller","https://www.cifras.com.br/fredy-miller","https://www.e-chords.com/t/f1.gif"
"Fredy Moura","https://www.cifras.com.br/fredy-moura","https://www.e-chords.com/t/f1.gif"
"Angeline Quinto","https://www.cifras.com.br/angeline-quinto","https://www.e-chords.com/t/f38.gif"
"Angelino de Oliveira","https://www.cifras.com.br/angelino-de-oliveira","https://www.e-chords.com/t/f1.gif"
"Rick Astley","https://www.cifras.com.br/rick-astley","https://www.e-chords.com/t/f10.gif"
"Nova Entrega","https://www.cifras.com.br/nova-entrega","https://www.e-chords.com/t/f1.gif"
"Unicórnio Maravilha","https://www.cifras.com.br/unicornio-maravilha","https://www.e-chords.com/t/f1.gif"
"Kleber Novais","https://www.cifras.com.br/kleber-novais","https://www.e-chords.com/t/f1.gif"
"Klênio","https://www.cifras.com.br/klenio","https://www.e-chords.com/t/f1.gif"
"Angel Stanich","https://www.cifras.com.br/angel-stanich","https://www.e-chords.com/t/f68.gif"
"Cowboy","https://www.cifras.com.br/cowboy","https://www.e-chords.com/t/f10.gif"
"Angelica de Lourdes Assis da Silva","https://www.cifras.com.br/angelica-de-lourdes-assis-da-silva","https://www.e-chords.com/t/f1.gif"
"Angélica María","https://www.cifras.com.br/angelica-maria","https://www.e-chords.com/t/f6.gif"
"Coyote Dax","https://www.cifras.com.br/coyote-dax","https://www.e-chords.com/t/f68.gif"
"Craig Bickhardt","https://www.cifras.com.br/craig-bickhardt","https://www.e-chords.com/t/f10.gif"
"Whindersson Nunes","https://www.cifras.com.br/whindersson-nunes","https://www.e-chords.com/t/f68.gif"
"Crash Karma","https://www.cifras.com.br/crash-karma","https://www.e-chords.com/t/f14.gif"
"White Antelope","https://www.cifras.com.br/white-antelope","https://www.e-chords.com/t/f68.gif"
"Lobpreis","https://www.cifras.com.br/lobpreis","https://www.e-chords.com/t/f68.gif"
"Nox","https://www.cifras.com.br/nox","https://www.e-chords.com/t/f68.gif"
"Nubhan","https://www.cifras.com.br/nubhan","https://www.e-chords.com/t/f68.gif"
"Ozael Costa","https://www.cifras.com.br/ozael-costa","https://www.e-chords.com/t/f1.gif"
"Ozeias Silva","https://www.cifras.com.br/ozeias-silva","https://www.e-chords.com/t/f1.gif"
"Diney Alves","https://www.cifras.com.br/diney-alves","https://www.e-chords.com/t/f1.gif"
"Dinho de Ouro Preto","https://www.cifras.com.br/dinho-de-ouro-preto","https://www.e-chords.com/t/f1.gif"
"Klymaxx","https://www.cifras.com.br/klymaxx","https://www.e-chords.com/t/f10.gif"
"Frei Fabretti","https://www.cifras.com.br/frei-fabretti","https://www.e-chords.com/t/f68.gif"
"Crazy Heart","https://www.cifras.com.br/crazy-heart","https://www.e-chords.com/t/f10.gif"
"Whitey","https://www.cifras.com.br/whitey","https://www.e-chords.com/t/f68.gif"
"Wicked Brasil","https://www.cifras.com.br/wicked-brasil","https://www.e-chords.com/t/f1.gif"
"Rick Pino","https://www.cifras.com.br/rick-pino","https://www.e-chords.com/t/f10.gif"
"Wiener Sängerknaben","https://www.cifras.com.br/wiener-sangerknaben","https://www.e-chords.com/t/f68.gif"
"Rick Roberts","https://www.cifras.com.br/rick-roberts","https://www.e-chords.com/t/f10.gif"
"Credence Found","https://www.cifras.com.br/credence-found","https://www.e-chords.com/t/f68.gif"
"Cranford Nix","https://www.cifras.com.br/cranford-nix","https://www.e-chords.com/t/f10.gif"
"Crash Moment","https://www.cifras.com.br/crash-moment","https://www.e-chords.com/t/f68.gif"
"Loane","https://www.cifras.com.br/loane","https://www.e-chords.com/t/f68.gif"
"Rick e Luccas","https://www.cifras.com.br/rick-e-luccas","https://www.e-chords.com/t/f1.gif"
"Novo Sentido","https://www.cifras.com.br/novo-sentido","https://www.e-chords.com/t/f1.gif"
"Now United","https://www.cifras.com.br/now-united","https://www.e-chords.com/t/f68.gif"
"Dinastia","https://www.cifras.com.br/dinastia","https://www.e-chords.com/t/f1.gif"
"Unindo Adoradores","https://www.cifras.com.br/unindo-adoradores","https://www.e-chords.com/t/f1.gif"
"Why","https://www.cifras.com.br/why","https://www.e-chords.com/t/f10.gif"
"Wicked Games","https://www.cifras.com.br/wicked-games","https://www.e-chords.com/t/f10.gif"
"Widower","https://www.cifras.com.br/widower","https://www.e-chords.com/t/f68.gif"
"Widowspeak","https://www.cifras.com.br/widowspeak","https://www.e-chords.com/t/f10.gif"
"Wigder Valle","https://www.cifras.com.br/wigder-valle","https://www.e-chords.com/t/f1.gif"
"Rick Yang","https://www.cifras.com.br/rick-yang","https://www.e-chords.com/t/f1.gif"
"White Ash","https://www.cifras.com.br/white-ash","https://www.e-chords.com/t/f68.gif"
"Crazy Boys","https://www.cifras.com.br/crazy-boys","https://www.e-chords.com/t/f6.gif"
"Loaded","https://www.cifras.com.br/loaded","https://www.e-chords.com/t/f10.gif"
"Loadlife","https://www.cifras.com.br/loadlife","https://www.e-chords.com/t/f1.gif"
"Rick Marini","https://www.cifras.com.br/rick-marini","https://www.e-chords.com/t/f1.gif"
"Rick Moranis","https://www.cifras.com.br/rick-moranis","https://www.e-chords.com/t/f68.gif"
"Novos Horizontes","https://www.cifras.com.br/novos-horizontes","https://www.e-chords.com/t/f1.gif"
"Ozelotl","https://www.cifras.com.br/ozelotl","https://www.e-chords.com/t/f68.gif"
"United Pursuit","https://www.cifras.com.br/united-pursuit","https://www.e-chords.com/t/f25.gif"
"United Pursuit Band","https://www.cifras.com.br/united-pursuit-band","https://www.e-chords.com/t/f10.gif"
"Kleyton e Gean","https://www.cifras.com.br/kleyton-e-gean","https://www.e-chords.com/t/f1.gif"
"Angelo Escobar","https://www.cifras.com.br/angelo-escobar","https://www.e-chords.com/t/f68.gif"
"Frei Beraldo Jose Hanlon","https://www.cifras.com.br/frei-beraldo-jose-hanlon","https://www.e-chords.com/t/f68.gif"
"Craven Fops","https://www.cifras.com.br/craven-fops","https://www.e-chords.com/t/f12.gif"
"Rick e Léo","https://www.cifras.com.br/rick-e-leo","https://www.e-chords.com/t/f1.gif"
"Rick Galvão","https://www.cifras.com.br/rick-galvao","https://www.e-chords.com/t/f1.gif"
"Núbia Vieira & Evaldo José de Araújo","https://www.cifras.com.br/nubia-vieira-evaldo-jose-de-araujo","https://www.e-chords.com/t/f1.gif"
"Nuetral Milk Hotel","https://www.cifras.com.br/nuetral-milk-hotel","https://www.e-chords.com/t/f12.gif"
"Nugen","https://www.cifras.com.br/nugen","https://www.e-chords.com/t/f68.gif"
"Ozzy Osbourne","https://www.cifras.com.br/ozzy-osbourne","https://www.e-chords.com/t/f2.gif"
"Unidos da Tijuca (RJ)","https://www.cifras.com.br/unidos-da-tijuca-(rj)","https://www.e-chords.com/t/f1.gif"
"Angelo Gonzalez","https://www.cifras.com.br/angelo-gonzalez","https://www.e-chords.com/t/f1.gif"
"Frei Leozinho","https://www.cifras.com.br/frei-leozinho","https://www.e-chords.com/t/f1.gif"
"Crazy Ex-Girlfriend","https://www.cifras.com.br/crazy-ex-girlfriend","https://www.e-chords.com/t/f68.gif"
"White Stripes","https://www.cifras.com.br/white-stripes","https://www.e-chords.com/t/f2.gif"
"Whitecross","https://www.cifras.com.br/whitecross","https://www.e-chords.com/t/f10.gif"
"Whitley","https://www.cifras.com.br/whitley","https://www.e-chords.com/t/f68.gif"
"Whitney","https://www.cifras.com.br/whitney","https://www.e-chords.com/t/f68.gif"
"Wibe","https://www.cifras.com.br/wibe","https://www.e-chords.com/t/f1.gif"
"Rick Muchow","https://www.cifras.com.br/rick-muchow","https://www.e-chords.com/t/f68.gif"
"Whiskey Falls","https://www.cifras.com.br/whiskey-falls","https://www.e-chords.com/t/f10.gif"
"Cravo e Canela","https://www.cifras.com.br/cravo-e-canela","https://www.e-chords.com/t/f1.gif"
"Rick James","https://www.cifras.com.br/rick-james","https://www.e-chords.com/t/f10.gif"
"Lobow","https://www.cifras.com.br/lobow","https://www.e-chords.com/t/f68.gif"
"Novo Tempo","https://www.cifras.com.br/novo-tempo","https://www.e-chords.com/t/f1.gif"
"Nudozurdo","https://www.cifras.com.br/nudozurdo","https://www.e-chords.com/t/f68.gif"
"Ozaki Yutaka","https://www.cifras.com.br/ozaki-yutaka","https://www.e-chords.com/t/f9.gif"
"Perozompopo","https://www.cifras.com.br/perozompopo","https://www.e-chords.com/t/f37.gif"
"Klüngelköpp","https://www.cifras.com.br/klungelkopp","https://www.e-chords.com/t/f68.gif"
"Knievel","https://www.cifras.com.br/knievel","https://www.e-chords.com/t/f12.gif"
"Angelo Di Paiva","https://www.cifras.com.br/angelo-di-paiva","https://www.e-chords.com/t/f1.gif"
"Freestyle","https://www.cifras.com.br/freestyle","https://www.e-chords.com/t/f46.gif"
"Angels of  Chirsth","https://www.cifras.com.br/angels-of-chirsth","https://www.e-chords.com/t/f1.gif"
"Frei Cícerro","https://www.cifras.com.br/frei-cicerro","https://www.e-chords.com/t/f1.gif"
"Whitney Flynn","https://www.cifras.com.br/whitney-flynn","https://www.e-chords.com/t/f68.gif"
"Whomadewho","https://www.cifras.com.br/whomadewho","https://www.e-chords.com/t/f30.gif"
"Wicked Lady","https://www.cifras.com.br/wicked-lady","https://www.e-chords.com/t/f68.gif"
"Locash Cowboys","https://www.cifras.com.br/locash-cowboys","https://www.e-chords.com/t/f10.gif"
"Lo Ramma","https://www.cifras.com.br/lo-ramma","https://www.e-chords.com/t/f1.gif"
"Crazy Cavan","https://www.cifras.com.br/crazy-cavan","https://www.e-chords.com/t/f10.gif"
"Lobo Velho","https://www.cifras.com.br/lobo-velho","https://www.e-chords.com/t/f1.gif"
"Local H","https://www.cifras.com.br/local-h","https://www.e-chords.com/t/f68.gif"
"Novo Styllus","https://www.cifras.com.br/novo-styllus","https://www.e-chords.com/t/f1.gif"
"Novos Crioulos","https://www.cifras.com.br/novos-crioulos","https://www.e-chords.com/t/f1.gif"
"Nuberu","https://www.cifras.com.br/nuberu","https://www.e-chords.com/t/f68.gif"
"Nuevo Mester de Juglaría","https://www.cifras.com.br/nuevo-mester-de-juglaria","https://www.e-chords.com/t/f68.gif"
"Nuevo Pacto Elim","https://www.cifras.com.br/nuevo-pacto-elim","https://www.e-chords.com/t/f68.gif"
"Numismata","https://www.cifras.com.br/numismata","https://www.e-chords.com/t/f1.gif"
"Dinno Gamma","https://www.cifras.com.br/dinno-gamma","https://www.e-chords.com/t/f1.gif"
"Dino Alves","https://www.cifras.com.br/dino-alves","https://www.e-chords.com/t/f1.gif"
"KM 80","https://www.cifras.com.br/km-80","https://www.e-chords.com/t/f1.gif"
"Freebird","https://www.cifras.com.br/freebird","https://www.e-chords.com/t/f10.gif"
"Frei Damião","https://www.cifras.com.br/frei-damiao","https://www.e-chords.com/t/f1.gif"
"Crazy Lixx","https://www.cifras.com.br/crazy-lixx","https://www.e-chords.com/t/f68.gif"
"Creed","https://www.cifras.com.br/creed","https://www.e-chords.com/t/f10.gif"
"Rick Donario","https://www.cifras.com.br/rick-donario","https://www.e-chords.com/t/f1.gif"
"Novo Toke","https://www.cifras.com.br/novo-toke","https://www.e-chords.com/t/f1.gif"
"Now Now","https://www.cifras.com.br/now-now","https://www.e-chords.com/t/f10.gif"
"NQ Arbuckle","https://www.cifras.com.br/nq-arbuckle","https://www.e-chords.com/t/f68.gif"
"Dinho e Dinaldo","https://www.cifras.com.br/dinho-e-dinaldo","https://www.e-chords.com/t/f1.gif"
"Perna Leiga","https://www.cifras.com.br/perna-leiga","https://www.e-chords.com/t/f1.gif"
"Klostertaler","https://www.cifras.com.br/klostertaler","https://www.e-chords.com/t/f68.gif"
"Knasterbart","https://www.cifras.com.br/knasterbart","https://www.e-chords.com/t/f68.gif"
"Freedom Fry","https://www.cifras.com.br/freedom-fry","https://www.e-chords.com/t/f68.gif"
"Angelzoom","https://www.cifras.com.br/angelzoom","https://www.e-chords.com/t/f7.gif"
"White Wizzard","https://www.cifras.com.br/white-wizzard","https://www.e-chords.com/t/f10.gif"
"Who Is Fancy","https://www.cifras.com.br/who-is-fancy","https://www.e-chords.com/t/f68.gif"
"Rick Ross","https://www.cifras.com.br/rick-ross","https://www.e-chords.com/t/f68.gif"
"Craveiro e Cravinho","https://www.cifras.com.br/craveiro-e-cravinho","https://www.e-chords.com/t/f1.gif"
"Lo Stato Sociale","https://www.cifras.com.br/lo-stato-sociale","https://www.e-chords.com/t/f68.gif"
"Rick Digilio","https://www.cifras.com.br/rick-digilio","https://www.e-chords.com/t/f1.gif"
"Rick e Rangel","https://www.cifras.com.br/rick-e-rangel","https://www.e-chords.com/t/f1.gif"
"Lobo","https://www.cifras.com.br/lobo","https://www.e-chords.com/t/f10.gif"
"Local H","https://www.cifras.com.br/local-h","https://www.e-chords.com/t/f68.gif"
"Nu Front","https://www.cifras.com.br/nu-front","https://www.e-chords.com/t/f1.gif"
"Núbia Maciel","https://www.cifras.com.br/nubia-maciel","https://www.e-chords.com/t/f1.gif"
"Dinamite Barros","https://www.cifras.com.br/dinamite-barros","https://www.e-chords.com/t/f1.gif"
"Union J","https://www.cifras.com.br/union-j","https://www.e-chords.com/t/f2.gif"
"Kmila Reynoso","https://www.cifras.com.br/kmila-reynoso","https://www.e-chords.com/t/f68.gif"
"Angelo Pierattini y las Calaveras Errantes","https://www.cifras.com.br/angelo-pierattini-y-las-calaveras-errantes","https://www.e-chords.com/t/f18.gif"
"Angels and Airwaves","https://www.cifras.com.br/angels-and-airwaves","https://www.e-chords.com/t/f10.gif"
"Angeluz","https://www.cifras.com.br/angeluz","https://www.e-chords.com/t/f1.gif"
"Frei Frabeti","https://www.cifras.com.br/frei-frabeti","https://www.e-chords.com/t/f1.gif"
"WhiteSnake","https://www.cifras.com.br/whitesnake","https://www.e-chords.com/t/f2.gif"
"Rick Sollo","https://www.cifras.com.br/rick-sollo","https://www.e-chords.com/t/f1.gif"
"Cree Summer","https://www.cifras.com.br/cree-summer","https://www.e-chords.com/t/f2.gif"
"Local News Legend","https://www.cifras.com.br/local-news-legend","https://www.e-chords.com/t/f68.gif"
"Craig Musseau","https://www.cifras.com.br/craig-musseau","https://www.e-chords.com/t/f10.gif"
"Craig Smart","https://www.cifras.com.br/craig-smart","https://www.e-chords.com/t/f10.gif"
"Whendlly Lima","https://www.cifras.com.br/whendlly-lima","https://www.e-chords.com/t/f1.gif"
"White Lies","https://www.cifras.com.br/white-lies","https://www.e-chords.com/t/f10.gif"
"Novos Valores","https://www.cifras.com.br/novos-valores","https://www.e-chords.com/t/f1.gif"
"Nowseeheart","https://www.cifras.com.br/nowseeheart","https://www.e-chords.com/t/f68.gif"
"Ozéias de Paula","https://www.cifras.com.br/ozeias-de-paula","https://www.e-chords.com/t/f1.gif"
"Ozel Rock","https://www.cifras.com.br/ozel-rock","https://www.e-chords.com/t/f68.gif"
"Dingo Bells","https://www.cifras.com.br/dingo-bells","https://www.e-chords.com/t/f1.gif"
"Angelo Badalamenti","https://www.cifras.com.br/angelo-badalamenti","https://www.e-chords.com/t/f25.gif"
"Freelance Whales","https://www.cifras.com.br/freelance-whales","https://www.e-chords.com/t/f10.gif"
"White Plains","https://www.cifras.com.br/white-plains","https://www.e-chords.com/t/f2.gif"
"White Reaper","https://www.cifras.com.br/white-reaper","https://www.e-chords.com/t/f68.gif"
"Crazy Ex-Girlfriend Cast","https://www.cifras.com.br/crazy-ex-girlfriend-cast","https://www.e-chords.com/t/f68.gif"
"Whitehorse","https://www.cifras.com.br/whitehorse","https://www.e-chords.com/t/f14.gif"
"Crazy And The Brains","https://www.cifras.com.br/crazy-and-the-brains","https://www.e-chords.com/t/f68.gif"
"Lo-Fang","https://www.cifras.com.br/lo-fang","https://www.e-chords.com/t/f68.gif"
"Loba","https://www.cifras.com.br/loba","https://www.e-chords.com/t/f25.gif"
"Novo Tom","https://www.cifras.com.br/novo-tom","https://www.e-chords.com/t/f1.gif"
"Nubber Azevedo","https://www.cifras.com.br/nubber-azevedo","https://www.e-chords.com/t/f1.gif"
"Unisonic","https://www.cifras.com.br/unisonic","https://www.e-chords.com/t/f68.gif"
"Knack","https://www.cifras.com.br/knack","https://www.e-chords.com/t/f68.gif"
"Angelus","https://www.cifras.com.br/angelus","https://www.e-chords.com/t/f27.gif"
"Frei Leozinho, ofm","https://www.cifras.com.br/frei-leozinho-ofm","https://www.e-chords.com/t/f1.gif"
"White Lion","https://www.cifras.com.br/white-lion","https://www.e-chords.com/t/f10.gif"
"Whitewater Band","https://www.cifras.com.br/whitewater-band","https://www.e-chords.com/t/f68.gif"
"Whitney Houston","https://www.cifras.com.br/whitney-houston","https://www.e-chords.com/t/f10.gif"
"Crass","https://www.cifras.com.br/crass","https://www.e-chords.com/t/f2.gif"
"Lobão","https://www.cifras.com.br/lobao","https://www.e-chords.com/t/f1.gif"
"Rick Kamilo","https://www.cifras.com.br/rick-kamilo","https://www.e-chords.com/t/f1.gif"
"Nuevas Raices","https://www.cifras.com.br/nuevas-raices","https://www.e-chords.com/t/f42.gif"
"Ozark Mountain Daredevils","https://www.cifras.com.br/ozark-mountain-daredevils","https://www.e-chords.com/t/f10.gif"
"Unidad Alavesa","https://www.cifras.com.br/unidad-alavesa","https://www.e-chords.com/t/f68.gif"
"Unidade Cristã Movement","https://www.cifras.com.br/unidade-crista-movement","https://www.e-chords.com/t/f1.gif"
"Union3","https://www.cifras.com.br/union3","https://www.e-chords.com/t/f68.gif"
"Kleyton Santana","https://www.cifras.com.br/kleyton-santana","https://www.e-chords.com/t/f1.gif"
